product,reactants,label,target,source,hallucination_score,reason
Cn1c(=O)c([N+](=O)[O-])c(Cl)c2nc(Br)ccc21,Cn1c(=O)cc(Cl)c2nc(Br)ccc21,1,unknown,patent,75,
Cn1c(=O)c([N+](=O)[O-])c(Cl)c2nc(Br)ccc21,Cn1c(=O)c([N+](=O)[O-])cc2nc(Br)ccc21,0,unknown,patent,90,
Cn1c(=O)c([N+](=O)[O-])c(Cl)c2nc(Br)ccc21,Cn1c(=O)c([N+](=O)[O-])c(Cl)c2ncccc21,0,unknown,patent,90,
O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(c2ccn(CC3CC3)n2)=C1n1nn[nH]c1=O,O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(=O)C1n1nn[nH]c1=O.c1ccn(CC2CC2)n1,0,unknown,patent,95,
O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(c2ccn(CC3CC3)n2)=C1n1nn[nH]c1=O,O=C1N[C@@](c2ccc(F)cc2F)(C(F)(F)F)CC(c2ccn(CC3CC3)n2)=C1n1nn[nH]c1=O.OCCCC(F)(F)F,1,unknown,patent,35,
O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(=O)C1n1nn[nH]c1=O,O=C1N[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)C1n1nn[nH]c1=O.OCCCC(F)(F)F,0,unknown,patent,95,
O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(=O)C1n1nn[nH]c1=O,O=C1N[C@@](c2ccc(O)cc2F)(C(F)(F)F)CC(=O)C1n1nn[nH]c1=O.BrCCCC(F)(F)F,0,unknown,patent,95,
O=C1N[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)C1n1nn[nH]c1=O,O=C(Cl)C[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)Cl.Nn1nn[nH]c1=O,1,unknown,patent,40,
O=C(Cl)C[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)Cl,CCOC(=O)C[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)OCC,0,unknown,patent,80,
O=C(Cl)C[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)Cl,ClC[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CCl.COCl,0,unknown,patent,85,
CCOC(=O)C[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)OCC,CCOC(=O)C(C(F)(F)F)C(=O)OCC.BrCc1ccc(Br)cc1F,0,unknown,patent,90,
CCOC(=O)C[C@@](c2ccc(Br)cc2F)(C(F)(F)F)CC(=O)OCC,CCOC(=O)C(C(F)(F)F)C(=O)OCC.ClCc1ccc(Br)cc1F,0,unknown,patent,90,
CCOC(=O)C(C(F)(F)F)C(=O)OCC,CCOC(=O)CC(=O)OCC.IC(F)(F)F,0,unknown,patent,95,
CCOC(=O)C(C(F)(F)F)C(=O)OCC,O=C(O)C(C(F)(F)F)C(=O)O.CCO,0,unknown,patent,80,
CCOC(=O)C(C(F)(F)F)C(=O)OCC,CCOC(=O)C(F)(F)F.CCOC(=O)C,0,unknown,patent,95,
CCOC(=O)C(C(F)(F)F)C(=O)OCC,CCOC(=O)C(F)(F)F.BrCC(=O)OCC.[Zn],0,unknown,patent,95,
O=C1[C@@]2(CC(C)C)N([C@]3([H])C(N2)=O)[C@](CC(C)C)(C(O[C@H]3C)=O)N1,O=C1[C@@]2(CC(C)C)N([C@]3([H])C(N2)=O)[C@](CC(C)C)(C(O)=O)N1[C@H]3,1,Ohauamine C,expert,,Carbon missing beside acetyl group; 6-membered N-ring reduced to 5-membered; ring opening from N won't give hydroxy
O=C1[C@@]2(CC(C)C)N([C@]3([H])C(N2)=O)[C@](CC(C)C)(C(O)=O)N1[C@H]3,O=C1[C@@]2(CC(C)C)N([C@]3([H])C(N2)=O)[C@](CC(C)C)(C(=O)N(C)OC)N1[C@H]3,1,Ohauamine C,expert,,Several atom attachments hallucinated; three-membered ring formed; bond between carbonyl and N; carbon count increased
O=C1[C@@]2(CC(C)C)N([C@]3([H])C(N2)=O)[C@](CC(C)C)(C(=O)N(C)OC)N1[C@H]3,CN(C)O,1,Ohauamine C,expert,,Sudden change in atom count; molecule reduced to small starting material
ClC(C(OC)=C1)=CC2=C1[C@@H]3[C@@H](N(C)CC2)CCC4=CC=CC=C43,ClC(C(OC)=C1)=CC2=C1[C@@H]3[C@@H](N(C)CCC2)CC4=CC=CC=C43,1,Tetracyclic Azepine,expert,,6-membered ring reduced to 5-membered; no change in rest of molecule; no chemical reaction seen
ClC(C(OC)=C1)=CC2=C1[C@@H]3[C@@H](N(C)CCC2)CC4=CC=CC=C43,ClC(C(OC)=C1)=CC2=C1[C@@H]3[C@@H](NCCC2)CC4=CC=CC=C43,1,Tetracyclic Azepine,expert,,Whole 6-membered ring missing from 7-membered ring; no chemical reaction; reduction of 6-ring to benzene is hallucination
ClC(C(OC)=C1)=CC2=C1[C@@H]3[C@@H](NCCC2)CC4=CC=CC=C43,ClC1=CC2=C(C(O)=C1)[C@@H]3[C@@H](NCCC2)CC4=CC=CC=C43,1,Tetracyclic Azepine,expert,,Position hallucination of functional group hydroxy
ClC1=CC2=C(C(O)=C1)[C@@H]3[C@@H](NCCC2)CC4=CC=CC=C43,O=C1CCCc2cc(Cl)cc(O)c21.NC1Cc2ccccc21,1,Tetracyclic Azepine,expert,,Molecule splits into two fragments with hallucinated connecting carbons; 7-membered ring converted to unstable 4-membered ring
O=C1CCCc2cc(Cl)cc(O)c21,O=C1CCC(=O)N1Cl.O=C1CCCc2cccc(O)c21,0,Tetracyclic Azepine,expert,,Proper chemistry to convert fragment into starting material
NC1Cc2ccccc21,ON=C1Cc2ccccc21,1,Tetracyclic Azepine,expert,,Wrong starting material; very unstable starting material produced
O[C@@](C[C@@H](C)C([C@@H]1C)=O)(C)[C@@H]([C@@H](C)[C@@H]([C@@H](C)C(O[C@H](CC)[C@H](C)[C@@H]1O)=O)O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)O[C@@H]([C@@H]3O)O[C@H](C)C[C@@H]3N(C)C,O[C@@](C[C@@H](C)C([C@@H]1C)=O)(C)[C@@H]([C@@H](C)[C@@H]([C@@H](C)C(O[C@H](CC)[C@H](C)[C@@H]1O)=O)O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)O.C[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1,0,Erythromycin B,expert,,Protecting group eliminated; no mistakes
O[C@@](C[C@@H](C)C([C@@H]1C)=O)(C)[C@@H]([C@@H](C)[C@@H]([C@@H](C)C(O[C@H](CC)[C@H](C)[C@@H]1O)=O)O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)O,O[C@@](C[C@@H](C)C([C@@H]1C)=O)(C)[C@@H]([C@@H](C)[C@@H]([C@@H](C)C(O[C@H](CC)[C@H](C)[C@@H]1O)=O)O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)O)O)O,1,Erythromycin B,expert,,Methyl group hallucination on protective group (should be methoxy); covalency hallucination on carbon
O[C@@](C[C@@H](C)C([C@@H]1C)=O)(C)[C@@H]([C@@H](C)[C@@H]([C@@H](C)C(O[C@H](CC)[C@H](C)[C@@H]1O)=O)O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)O)O)O,O[C@@](C[C@@H](C)C([C@@H]1C)=O)(C)[C@@H]([C@@H](C)[C@@H]([C@@H](C)C(O[C@H](CC)[C@H](C)[C@@H]1O)=O)O)O.Br[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)O)O,0,Erythromycin B,expert,,Proper removal of protective group from main ring
O[C@@](C[C@@H](C)C([C@@H]1C)=O)(C)[C@@H]([C@@H](C)[C@@H]([C@@H](C)C(O[C@H](CC)[C@H](C)[C@@H]1O)=O)O)O,CC[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@](C)(O)C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H]1C,1,Erythromycin B,expert,,"Molecule core unchanged; only reduction, no real progress"
CC[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@](C)(O)C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H]1C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O)[C@](C)(O)C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H]1C,1,Erythromycin B,expert,,"Molecule core unchanged; only reduction, no real progress"
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O)[C@](C)(O)C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H]1C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O)[C@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@H]1C,1,Erythromycin B,expert,,"Molecule core unchanged; only reduction, no real progress"
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@H](O)[C@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@H]1C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)C(=O)[C@](C)(O)C[C@H](C)C(=O)[C@H](C)C(=O)[C@H]1C,1,Erythromycin B,expert,,"Molecule core unchanged; only reduction, no real progress"
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)C(=O)[C@](C)(O)C[C@H](C)C(=O)[C@H](C)C(=O)[C@H]1C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)C(=O)1.O=C[C@H](C)C[C@](C)(O)C(=O)[C@H](C)C(=O)[C@H](C)C(=O)O,1,Erythromycin B,expert,,Fragment breaks into two parts with 7-membered ring formation
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)C(=O)1,CC[C@H]1OC(=O)[C@H](C)C(O)[C@H](C)C(=O)1,1,Erythromycin B,expert,,Pure hallucination; molecule didn't break into smaller species
CC[C@H]1OC(=O)[C@H](C)C(O)[C@H](C)C(=O)1,CC[C@H]1OC(=O)[C@H](C)C(O)[C@H](C)CO1,1,Erythromycin B,expert,,Pure hallucination; molecule didn't break into smaller species
CC[C@H]1OC(=O)[C@H](C)C(O)[C@H](C)CO1,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)CO1,1,Erythromycin B,expert,,Pure hallucination; molecule didn't break into smaller species
O=C[C@H](C)C[C@](C)(O)C(=O)[C@H](C)C(=O)[C@H](C)C(=O)O,O=C[C@H](C)C[C@](C)(O)C(=O)[C@H](C)[C@H](O)[C@H](C)C(=O)O,1,Erythromycin B,expert,,Similar reduction steps; molecule didn't break into smaller fragments
O=C[C@H](C)C[C@](C)(O)C(=O)[C@H](C)[C@H](O)[C@H](C)C(=O)O,O[C@H](C)C[C@](C)(O)C(=O)[C@H](C)[C@H](O)[C@H](C)C(=O)O,1,Erythromycin B,expert,,Similar reduction steps; molecule didn't break into smaller fragments
O[C@H](C)C[C@](C)(O)C(=O)[C@H](C)[C@H](O)[C@H](C)C(=O)O,O[C@H](C)C[C@](C)(O)[C@H](O)[C@H](C)[C@H](O)[C@H](C)C(=O)O,1,Erythromycin B,expert,,Similar reduction steps; molecule didn't break into smaller fragments
O[C@H](C)C[C@](C)(O)[C@H](O)[C@H](C)[C@H](O)[C@H](C)C(=O)O,O[C@H](C)C[C@](C)(O)[C@H](O)[C@H](C)C(=O)[C@H](C)C(=O)O,1,Erythromycin B,expert,,Similar reduction steps; molecule didn't break into smaller fragments
Br[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)O)O,CC(=O)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)O)O,1,Erythromycin B,expert,,Unnecessary protective group manipulation
CC(=O)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)O)O,C[C@@H]1O[C@@H](O)[C@](C)(O)[C@H](O)C1,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C[C@@H]1O[C@@H](O)[C@](C)(O)[C@H](O)C1,C[C@H]1C[C@@H](O)[C@H](O)[C@H](O)O1,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C[C@H]1C[C@@H](O)[C@H](O)[C@H](O)O1,CO[C@@H]1O[C@@H](C)C[C@@H](O)[C@@H]1O,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1,C[C@H]1C[C@H](Br)[C@H](O)[C@H](C)O1.N(C)C,1,Erythromycin B,expert,,"Unnecessary; transformed into bigger, chemically unfavourable protective group"
C[C@H]1C[C@H](Br)[C@H](O)[C@H](C)O1,C[C@H]1CC=C[C@H](O)[C@H](C)O1,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C[C@H]1CC=C[C@H](O)[C@H](C)O1,C[C@H](CC=C[C@H](O)[C@H](C)O)C1CO1,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C[C@H](CC=C[C@H](O)[C@H](C)O)C1CO1,C[C@H](CC=CC=C[C@H](C))C1CO1,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C[C@H](CC=CC=C[C@H](C))C1CO1,C=C[C@@H](C)C1CO1.C=CC=C[C@H](C),1,Erythromycin B,expert,,Unnecessary protective group manipulation
C=C[C@@H](C)C1CO1,C=CC(C)C=C.O=C(OO)c1cccc(Cl)c1,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C=CC=C[C@H](C),C=CC=C[C@@H](C)Br,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C=CC=C[C@@H](C)Br,C[C@@H](Br)C=CCCBr,1,Erythromycin B,expert,,Unnecessary protective group manipulation
C[C@@H](Br)C=CCCBr,C=CCCBr.C=C[C@@H](C)Br,1,Erythromycin B,expert,,Unnecessary protective group manipulation
[H][C@]12C[C@H]([C@@H]([C@H]([C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])C(OC)=O)OC)OC(C6=CC(OC)=C(C(OC)=C6)OC)=O,[H][C@]12C[C@H]([C@@H]([C@H]([C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])C(OC)=O)OC)O.COc1cc(C(=O)O)cc(OC)c1OC,0,Reserpine,expert,,Protecting group eliminated; no mistakes
[H][C@]12C[C@H]([C@@H]([C@H]([C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])C(OC)=O)OC)O,[H][C@]12C[C@H]([C@@H]([C@H]([C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])C(O)=O)OC)O,0,Reserpine,expert,,Acetylation reaction; no mistakes
[H][C@]12C[C@H]([C@@H]([C@H]([C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])C(O)=O)OC)O,[H][C@]12C[C@H]([C@@H](C(=O)[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])OC)O,0,Reserpine,expert,,Reduction step; overall chemistry looks good
[H][C@]12C[C@H]([C@@H](C(=O)[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])OC)O,[H][C@]12C[C@H]([C@@H]([C@H](O)[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])OC)O,0,Reserpine,expert,,Reduction step; overall chemistry looks good
[H][C@]12C[C@H]([C@@H]([C@H](O)[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])OC)O,[H][C@]12C[C@H]([C@@H]([C@H](O)[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(O)=C5)[H])[H])OC)O,0,Reserpine,expert,,Reduction step; overall chemistry looks good; methylation also reasonable
[H][C@]12C[C@H]([C@@H]([C@H](O)[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(O)=C5)[H])[H])OC)O,[H][C@]12C[C@H]([C@@H](C=C[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(O)=C5)[H])[H])OC),1,Reserpine,expert,,Ring size hallucination; 6-membered ring transformed to unstable 7-membered ring
[H][C@]12C[C@H]([C@@H](C=C[C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(O)=C5)[H])[H])OC),CCc1c([nH]c2cc(O)ccc12)CN3C[C@H]4C=C[C@H](OC)[C@@H]5C[C@]([H])(C[C@H]45)C3,1,Reserpine,expert,,Unfavourable bond-making; complex ring formation; molecule grows by two carbons without chemistry change
CCc1c([nH]c2cc(O)ccc12)CN3C[C@H]4C=C[C@H](OC)[C@@H]5C[C@]([H])(C[C@H]45)C3,CCc1c([nH]c2cc(O)ccc12)CN1C[C@H]2C=CC(=O)[C@@H]3C[C@]([H])(C[C@H]23)C1,1,Reserpine,expert,,Reduction step without significance in context
CCc1c([nH]c2cc(O)ccc12)CN1C[C@H]2C=CC(=O)[C@@H]3C[C@]([H])(C[C@H]23)C1,CCc1c([nH]c2cc(O)ccc12)CN1CCCC[C@H]2C=CC(=O)[C@@H]3C[C@]([H])(C[C@H]23)C1,1,Reserpine,expert,,Ring size hallucination; 7-membered ring formed; carbon count increased
CCc1c([nH]c2cc(O)ccc12)CN1CCCC[C@H]2C=CC(=O)[C@@H]3C[C@]([H])(C[C@H]23)C1,CCc1c(CBr)[nH]c2cc(O)ccc12.N1CCCC[C@H]2C=CC(=O)[C@@H]3C[C@H](C[C@H]23)C1,0,Reserpine,expert,,Produced two chemically stable and accurate fragments
CCc1c(CBr)[nH]c2cc(O)ccc12,NNc1cccc(O)c1.CCCC(=O)CBr,1,Reserpine,expert,,Unnecessary further breaking; indole moiety should only break at alkyl/bromide groups
N1CCCC[C@H]2C=CC(=O)[C@@H]3C[C@H](C[C@H]23)C1,N1CCCC[C@H]2C=C[C@H](O)[C@@H]3C[C@H](C[C@H]23)C1,1,Reserpine,expert,,Highly unstable intermediate; needs proper breaking
COc1cc(C(=O)O)cc(OC)c1OC,COC(=O)c1cc(OC)c(OC)c(OC)c1,1,Reserpine,expert,,Unnecessary protective group breaking
[H][C@]12C[C@H]([C@@H]([C@H]([C@]1(C[C@]3(N(C2)CCC4=C3NC5=C4C=CC(OC)=C5)[H])[H])C(OC)=O)OC)O,COC1=CC2=C(C=C1)C3=C(N2)CCN[C@@H]3C[C@@H]4C[C@H]([C@@H]([C@H]([C@@H]4C(=O)OC)OC)O)C=O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COC1=CC2=C(C=C1)C3=C(N2)CCN[C@@H]3C[C@@H]4C[C@H]([C@@H]([C@H]([C@@H]4C(=O)OC)OC)O)C=O,COC1=CC2=C(C=C1)C3=C(N2)CCN[C@@H]3C[C@@H]4C[C@H]([C@@H]([C@H]([C@@H]4C(=O)OC)OC)O)CO,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COC1=CC2=C(C=C1)C3=C(N2)CCN[C@@H]3C[C@@H]4C[C@H]([C@@H]([C@H]([C@@H]4C(=O)OC)OC)O)CO,COc1ccc2[nH]c(CCN)cc2c1.O=CC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)CO,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COc1ccc2[nH]c(CCN)cc2c1,COc1ccc2[nH]c(C=C[N+](=O)[O-])cc2c1,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
O=CC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)CO,O=CC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)CO,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
O=CC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)CO,OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)CO,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)CO,OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C=O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C=O,OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)C=O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)C=O,OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)C(OC)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OCC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)C(OC)OC,C=C[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)C(OC)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
C=C[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)OC)OC)O)C(OC)OC,C=C[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C(OC)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
C=C[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C(OC)OC,O=C[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C(OC)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
O=C[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C(OC)OC,OC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C(OC)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OC[C@@H]1C[C@H]([C@@H]([C@H]([C@@H]1C(=O)O)OC)O)C(OC)OC,OC[C@@H]1C[C@H](C=O)[C@@H](O)[C@H](OC)[C@@H]1C(=O)O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OC[C@@H]1C[C@H](C=O)[C@@H](O)[C@H](OC)[C@@H]1C(=O)O,OC[C@@H]1C[C@H](C=O)[C@@H](O)[C@H](OC)[C@@H]1C(=O)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OC[C@@H]1C[C@H](C=O)[C@@H](O)[C@H](OC)[C@@H]1C(=O)OC,OC[C@@H]1C[C@H](CO)[C@@H](O)[C@H](OC)[C@@H]1C(=O)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OC[C@@H]1C[C@H](CO)[C@@H](O)[C@H](OC)[C@@H]1C(=O)OC,OC[C@@H]1C[C@H](CO)[C@@H](O)[C@H](OC)[C@@H]1C(=O)O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
OC[C@@H]1C[C@H](CO)[C@@H](O)[C@H](OC)[C@@H]1C(=O)O,COC(=O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](CO)C[C@H]1CO,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COC(=O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](CO)C[C@H]1CO,O=C(O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](CO)C[C@H]1CO,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
O=C(O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](CO)C[C@H]1CO,O=C(O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](C(=O)OC)C[C@H]1C(=O)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
O=C(O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](C(=O)OC)C[C@H]1C(=O)OC,COC(=O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](C(=O)OC)C[C@H]1C(=O)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COC(=O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](C(=O)OC)C[C@H]1C(=O)OC,O=C(O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](C(=O)O)C[C@H]1C(=O)O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
O=C(O)[C@@H]1[C@H](OC)[C@@H](O)[C@@H](C(=O)O)C[C@H]1C(=O)O,O=C(O)[C@@H]1[C@@H]2O[C@@H]2[C@@H](C(=O)O)C[C@H]1C(=O)O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
O=C(O)[C@@H]1[C@@H]2O[C@@H]2[C@@H](C(=O)O)C[C@H]1C(=O)O,COC(=O)[C@@H]1[C@@H]2O[C@@H]2[C@@H](C(=O)OC)C[C@H]1C(=O)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COC(=O)[C@@H]1[C@@H]2O[C@@H]2[C@@H](C(=O)OC)C[C@H]1C(=O)OC,COC(=O)[C@@H]1C=C[C@@H](C(=O)OC)C[C@H]1C(=O)OC,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COC(=O)[C@@H]1C=C[C@@H](C(=O)OC)C[C@H]1C(=O)OC,COC(=O)/C=C/C=C/C(=O)OC.COC(=O)C=C,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
COC(=O)/C=C/C=C/C(=O)OC,COS(=O)(=O)OC.COC(=O)/C=C/C=C/C(=O)O,0,Reserpine (v2 role-tag),expert,,default-clean (post-V4 prompt successful pathway)
C[C@H]1[C@H](C[C@H](O)/C=C\[C@@H]([C@H](O)[C@H](/C=C(C[C@@H]([C@@H](O)[C@@H]([C@@H](OC(N)=O)[C@H](/C=C\C=C)C)C)C)/C)C)C)OC([C@H](C)[C@H]1O)=O,C[C@H]1[C@H](C[C@H](O)/C=C\[C@@H]([C@H](O)[C@H](/C=C(C[C@@H]([C@@H](O)[C@@H]([C@@H](O)[C@H](/C=C\C=C)C)C)C)/C)C)C)OC([C@H](C)[C@H]1O)=O,0,Discodermolide (role-tag),expert,,default-clean (post-V4 prompt successful pathway)
C[C@H]1[C@H](C[C@H](O)/C=C\[C@@H]([C@H](O)[C@H](/C=C(C[C@@H]([C@@H](O)[C@@H]([C@@H](O)[C@H](/C=C\C=C)C)C)C)/C)C)C)OC([C@H](C)[C@H]1O)=O,C[C@H]1[C@H](C[C@H](O)/C=C\[C@@H]([C@H](O)[C@H](/C=C(C[C@@H]([C@@H](O)[C@@H]([C@@H](O)[C@H](/C=C\C=O)C)C)C)/C)C)C)OC([C@H](C)[C@H]1O)=O,0,Discodermolide (role-tag),expert,,default-clean (post-V4 prompt successful pathway)
